post_id,username,post_text,timestamp,likes,comments,shares
3045,@sunnyvibes978,Cooking experiment gone right for once!,2026-04-19 15:04:00,31,7.0,3.0
3046,@quietrunner149,Conference talk today was so inspiring.,2026-04-19 15:25:00,1,2.0,2.0
3047,@wildsoul663,"Big news coming soon, stay tuned!",2026-04-19 16:10:00,118,18.0,5.0
3048,@truegamer892,This is exactly why I love this community.,2026-04-19 16:44:00,35,,2.0
3049,@quietthinker647,Reading a great book on data science right now.,2026-04-19 17:04:00,155,6.0,9.0
3050,@mrsoul935,"Big news coming soon, stay tuned!",2026-04-19 17:22:00,138,9.0,
3051,@realtraveler885,Anyone else excited for the weekend?,2026-04-19 17:41:00,26,0.0,3.0
3052,@thechef938,,2026-04-19 18:24:00,8,3.0,
3053,@msgamer717,"Working from the coffee shop again, love this place.",2026-04-19 21:07:00,12,2.0,0.0
3054,@cosmicchef738,Reading a great book on data science right now.,2026-04-19 21:30:00,19,4.0,0.0
3055,@sunnystudent109,Why is nobody talking about this documentary?,2026-04-19 21:37:00,37,7.0,3.0
3056,@codertraveler458,Just tried the new update and it's amazing! #tech,2026-04-19 22:22:00,58,9.0,2.0
3057,@dailynews763,Just adopted a puppy and I'm obsessed.,2026-04-19 22:41:00,48,4.0,4.0
3058,@luckychef807,"New blog post is live, check it out!",2026-04-19 23:34:00,137,4.0,12.0
3059,@drartist738,"New blog post is live, check it out!",2026-04-19 23:48:00,25,2.0,3.0
3060,@dailynews763,"Big news coming soon, stay tuned!",2026-04-20 01:34:00,29,4.0,1.0
3061,@cosmicchef738,Reading a great book on data science right now.,2026-04-20 03:37:00,8,4.0,
3062,@msgamer420,This is exactly why I love this community.,2026-04-20 04:27:00,46,5.0,2.0
3063,@digitalartist418,"Working from the coffee shop again, love this place.",2026-04-20 04:33:00,72,5.0,4.0
3064,@techexplorer840,"Feeling grateful today, small wins count.",2026-04-20 04:37:00,10,0.0,0.0
3065,@coderchef574,Just tried the new update and it's amazing! #tech,2026-04-20 04:47:00,171,20.0,6.0
3066,@truefox665,"New blog post is live, check it out!",2026-04-20 04:57:00,19,4.0,3.0
3067,@quietvibes333,"Big news coming soon, stay tuned!",2026-04-20 06:19:00,21,4.0,2.0
3068,@digitalwriter441,Just tried the new update and it's amazing! #tech,2026-04-20 09:58:00,40,5.0,3.0
3069,@realsoul108,Why is nobody talking about this documentary?,2026-04-20 11:07:00,367,20.0,27.0
3070,@drvoice288,Why is nobody talking about this documentary?,2026-04-20 11:34:00,9,2.0,2.0
3071,@wilddev434,"Working from the coffee shop again, love this place.",2026-04-20 11:47:00,20,5.0,1.0
3072,@digitallife302,Reading a great book on data science right now.,2026-04-20 12:10:00,13,1.0,2.0
3073,@drlife685,Anyone else excited for the weekend?,2026-04-20 14:16:00,30,6.0,3.0
3074,@dailylife895,Finally finished my project after weeks of work.,2026-04-20 14:32:00,5,1.0,1.0
3075,@sunnyvibes978,Cooking experiment gone right for once!,2026-04-20 14:36:00,59,6.0,2.0
3076,@trueexplorer291,Reading a great book on data science right now.,2026-04-20 17:15:00,56,9.0,5.0
3077,@techthinker731,Cooking experiment gone right for once!,2026-04-20 18:14:00,13,0.0,1.0
3078,@truevibes165,Conference talk today was so inspiring.,2026-04-20 18:55:00,119,15.0,10.0
3079,@mswriter535,Cooking experiment gone right for once!,2026-04-20 19:01:00,6,3.0,1.0
3080,@msrunner198,Reading a great book on data science right now.,2026-04-20 19:24:00,16,3.0,3.0
3081,@dailytechupdate,Why is nobody talking about this documentary?,2026-04-20 21:04:00,596,65.0,28.0
3082,@sunnywanderer454,Anyone else excited for the weekend?,2026-04-20 21:13:00,33,3.0,0.0
3083,@truetraveler804,"Big news coming soon, stay tuned!",2026-04-20 21:30:00,25,4.0,
3084,@cosmictraveler958,Cooking experiment gone right for once!,2026-04-20 22:41:00,22,7.0,2.0
3085,@cosmicgamer939,Just tried the new update and it's amazing! #tech,2026-04-20 23:14:00,77,10.0,4.0
3086,@thepanda660,Traffic this morning was unreal.,2026-04-20 23:48:00,76,7.0,
3087,@luckyfox283,Cooking experiment gone right for once!,2026-04-20 23:55:00,26,5.0,3.0
3088,@dailytechupdate,Why is nobody talking about this documentary?,2026-04-21 01:45:00,753,40.0,16.0
3089,@technews506,"Working from the coffee shop again, love this place.",2026-04-21 05:01:00,5,3.0,0.0
3090,@drchef61,This is exactly why I love this community.,2026-04-21 08:10:00,195,11.0,
3091,@sunnytraveler110,Anyone else excited for the weekend?,2026-04-21 08:21:00,8,0.0,2.0
3092,@wilddev434,Just tried the new update and it's amazing! #tech,2026-04-21 08:39:00,24,7.0,1.0
3093,@mrsoul935,"Big news coming soon, stay tuned!",2026-04-21 08:49:00,26,4.0,1.0
3094,@nightsoul653,Reading a great book on data science right now.,2026-04-21 10:06:00,31,8.0,3.0
3095,@thelife347,Why is nobody talking about this documentary?,2026-04-21 11:10:00,9,0.0,0.0
3096,@trueexplorer291,Why is nobody talking about this documentary?,2026-04-21 11:34:00,10,1.0,0.0
3097,@happyrunner56,Reading a great book on data science right now.,2026-04-21 14:00:00,11,5.0,0.0
3098,@luckyrunner462,"Feeling grateful today, small wins count.",2026-04-21 15:00:00,135,19.0,12.0
3099,@cosmicgamer860,"Working from the coffee shop again, love this place.",2026-04-21 16:31:00,7,1.0,1.0
3100,@nightthinker765,This is exactly why I love this community.,2026-04-21 23:42:00,22,2.0,1.0
3101,@dailyvibes974,Anyone else excited for the weekend?,2026-04-21 23:46:00,51,8.0,1.0
3102,@msrunner579,Cooking experiment gone right for once!,2026-04-22 02:05:00,19,4.0,2.0
3103,@trueexplorer781,Can we talk about how good this weather is today?,2026-04-22 05:19:00,28,0.0,3.0
3104,@trueexplorer291,This is exactly why I love this community.,2026-04-22 07:00:00,57,2.0,3.0
3105,@coderchef184,Traffic this morning was unreal.,2026-04-22 08:00:00,70,5.0,3.0
3106,@mrartist788,Anyone else excited for the weekend?,2026-04-22 08:06:00,46,1.0,2.0
3107,@luckythinker140,"Feeling grateful today, small wins count.",2026-04-22 09:30:00,83,7.0,4.0
3108,@wildtraveler520,Just tried the new update and it's amazing! #tech,2026-04-22 10:05:00,32,3.0,1.0
3109,@urbanlife621,Can we talk about how good this weather is today?,2026-04-22 13:02:00,28,2.0,0.0
3110,@nightthinker801,"Working from the coffee shop again, love this place.",2026-04-22 14:19:00,19,5.0,1.0
3111,@realtraveler885,Anyone else excited for the weekend?,2026-04-22 16:14:00,73,9.0,4.0
3112,@urbanpanda555,Traffic this morning was unreal.,2026-04-22 16:37:00,15,4.0,1.0
3113,@therunner319,Just tried the new update and it's amazing! #tech,2026-04-22 17:52:00,50,7.0,
3114,@happyvibes211,Why is nobody talking about this documentary?,2026-04-22 18:35:00,26,5.0,3.0
3115,@quietpanda247,"Working from the coffee shop again, love this place.",2026-04-22 20:10:00,31,6.0,0.0
3116,@dailyvibes114,Finally finished my project after weeks of work.,2026-04-22 20:30:00,94,7.0,4.0
3117,@thedev705,"Big news coming soon, stay tuned!",2026-04-22 20:32:00,61,5.0,6.0
3118,@dailytraveler153,Traffic this morning was unreal.,2026-04-22 21:12:00,15,4.0,1.0
3119,@msgamer420,"Working from the coffee shop again, love this place.",2026-04-22 22:03:00,27,4.0,1.0
3120,@realnews22,Can we talk about how good this weather is today?,2026-04-23 00:17:00,2,2.0,2.0
3121,@dailychef65,Why is nobody talking about this documentary?,2026-04-23 01:46:00,23,3.0,2.0
3122,@sunnydev554,Just adopted a puppy and I'm obsessed.,2026-04-23 03:31:00,2,3.0,0.0
3123,@mssoul242,Why is nobody talking about this documentary?,2026-04-23 03:36:00,15,5.0,0.0
3124,@drchef131,Conference talk today was so inspiring.,2026-04-23 04:16:00,48,3.0,
3125,@digitaltraveler160,Reading a great book on data science right now.,2026-04-23 05:14:00,58,5.0,2.0
3126,@coderchef654,Just tried the new update and it's amazing! #tech,2026-04-23 05:40:00,13,5.0,0.0
3127,@dailyvibes974,Anyone else excited for the weekend?,2026-04-23 08:05:00,18,,3.0
3128,@techsoul614,Why is nobody talking about this documentary?,2026-04-23 08:49:00,28,3.0,
3129,@digitalexplorer54,Can we talk about how good this weather is today?,2026-04-23 08:55:00,26,4.0,3.0
3130,@msstudent630,"Feeling grateful today, small wins count.",2026-04-23 08:56:00,29,,3.0
3131,@dailytechupdate,Why is nobody talking about this documentary?,2026-04-23 11:20:00,971,28.0,32.0
3132,@dailygamer259,Anyone else excited for the weekend?,2026-04-23 11:29:00,19,4.0,0.0
3133,@truevibes165,Just tried the new update and it's amazing! #tech,2026-04-23 11:54:00,13,1.0,0.0
3134,@dailychef190,This is exactly why I love this community.,2026-04-23 12:22:00,27,1.0,3.0
3135,@drsoul588,"Feeling grateful today, small wins count.",2026-04-23 13:30:00,33,3.0,4.0
3136,@coderartist746,Just tried the new update and it's amazing! #tech,2026-04-23 17:04:00,10,2.0,1.0
3137,@luckylife2,Can we talk about how good this weather is today?,2026-04-23 18:26:00,14,4.0,2.0
3138,@digitalexplorer54,Can we talk about how good this weather is today?,2026-04-23 18:30:00,33,6.0,
3139,@msthinker966,Anyone else excited for the weekend?,2026-04-23 18:52:00,17,2.0,2.0
3140,@wilddreamer783,"Working from the coffee shop again, love this place.",2026-04-23 19:26:00,11,4.0,1.0
3141,@silentsoul738,"Working from the coffee shop again, love this place.",2026-04-23 21:11:00,11,2.0,0.0
3142,@reallife2,This is exactly why I love this community.,2026-04-23 22:58:00,27,6.0,0.0
3143,@realmind514,"New blog post is live, check it out!",2026-04-24 00:51:00,62,12.0,5.0
3144,@techchef117,"New blog post is live, check it out!",2026-04-24 01:16:00,84,14.0,1.0
3145,@mrartist788,Anyone else excited for the weekend?,2026-04-24 02:11:00,19,6.0,2.0
3146,@drdev157,"New blog post is live, check it out!",2026-04-24 02:25:00,14,5.0,1.0
3147,@msdreamer316,This is exactly why I love this community.,2026-04-24 03:00:00,14,2.0,0.0
3148,@wildstudent902,Why is nobody talking about this documentary?,2026-04-24 03:35:00,15,4.0,0.0
3149,@sunnynews853,"New blog post is live, check it out!",2026-04-24 04:05:00,38,1.0,4.0
3150,@luckydev635,Traffic this morning was unreal.,2026-04-24 04:32:00,114,17.0,6.0
3151,@wildstudent902,Traffic this morning was unreal.,2026-04-24 06:07:00,62,1.0,0.0
3152,@truedreamer447,Finally finished my project after weeks of work.,2026-04-24 09:59:00,15,2.0,1.0
3153,@happysoul423,Why is nobody talking about this documentary?,2026-04-24 10:04:00,82,11.0,6.0
3154,@drsoul591,Can we talk about how good this weather is today?,2026-04-24 10:28:00,105,11.0,3.0
3155,@dailyvibes92,Traffic this morning was unreal.,2026-04-24 11:00:00,13,2.0,0.0
3156,@sunnylife494,This is exactly why I love this community.,2026-04-24 12:26:00,9,3.0,1.0
3157,@urbantraveler501,,2026-04-24 13:10:00,36,2.0,4.0
3158,@wilddev434,"Working from the coffee shop again, love this place.",2026-04-24 13:48:00,52,5.0,3.0
3159,@msdreamer242,,2026-04-24 14:07:00,39,3.0,1.0
3160,@justnews322,Anyone else excited for the weekend?,2026-04-24 16:11:00,13,3.0,0.0
3161,@mrlife702,Cooking experiment gone right for once!,2026-04-24 17:01:00,49,7.0,3.0
3162,@dailytechupdate,Why is nobody talking about this documentary?,2026-04-24 18:25:00,833,96.0,63.0
3163,@dailyfox546,Why is nobody talking about this documentary?,2026-04-24 19:17:00,138,13.0,3.0
3164,@wildthinker540,Conference talk today was so inspiring.,2026-04-24 19:28:00,27,3.0,4.0
3165,@dailypanda659,Cooking experiment gone right for once!,2026-04-24 19:31:00,25,3.0,2.0
3166,@drgamer893,Anyone else excited for the weekend?,2026-04-24 19:33:00,49,9.0,4.0
3167,@coderfox932,Reading a great book on data science right now.,2026-04-24 19:36:00,28,4.0,0.0
3168,@silentwanderer253,"Big news coming soon, stay tuned!",2026-04-24 19:39:00,271,29.0,19.0
3169,@mrwriter530,Cooking experiment gone right for once!,2026-04-24 19:40:00,71,6.0,3.0
3170,@urbanwanderer741,Finally finished my project after weeks of work.,2026-04-24 19:41:00,74,11.0,6.0
3171,@luckyrunner26,"Feeling grateful today, small wins count.",2026-04-24 19:42:00,28,3.0,4.0
3172,@reallife371,Finally finished my project after weeks of work.,2026-04-24 19:42:00,27,3.0,1.0
3173,@truedreamer447,,2026-04-24 19:49:00,226,9.0,11.0
3174,@silentdev455,Traffic this morning was unreal.,2026-04-24 19:49:00,15,2.0,2.0
3175,@sunnypanda453,This is exactly why I love this community.,2026-04-24 19:49:00,11,5.0,0.0
3176,@cosmiclife650,Anyone else excited for the weekend?,2026-04-24 19:59:00,67,13.0,5.0
3177,@dailychef584,Anyone else excited for the weekend?,2026-04-24 20:04:00,16,5.0,1.0
3178,@thefox339,Finally finished my project after weeks of work.,2026-04-24 20:08:00,9,,2.0
3179,@silentgamer114,"Feeling grateful today, small wins count.",2026-04-24 20:15:00,55,7.0,2.0
3180,@sunnysoul449,Just tried the new update and it's amazing! #tech,2026-04-24 20:22:00,86,6.0,2.0
3181,@drsoul588,"Feeling grateful today, small wins count.",2026-04-24 20:26:00,18,,2.0
3182,@quietstudent773,Cooking experiment gone right for once!,2026-04-24 20:33:00,152,6.0,5.0
3183,@cosmicpanda822,"Working from the coffee shop again, love this place.",2026-04-24 20:37:00,21,5.0,3.0
3184,@techsoul957,Just adopted a puppy and I'm obsessed.,2026-04-24 20:49:00,22,5.0,2.0
3185,@truewanderer361,Why is nobody talking about this documentary?,2026-04-24 20:59:00,21,,2.0
3186,@mrlife490,,2026-04-24 21:03:00,162,22.0,10.0
3187,@happyrunner56,Reading a great book on data science right now.,2026-04-24 21:05:00,19,,2.0
3188,@luckypanda930,Cooking experiment gone right for once!,2026-04-24 21:05:00,10,5.0,2.0
3189,@urbanrunner736,Conference talk today was so inspiring.,2026-04-24 21:07:00,12,4.0,1.0
3190,@dailynews763,"New blog post is live, check it out!",2026-04-24 21:18:00,81,12.0,6.0
3191,@realrunner533,Reading a great book on data science right now.,2026-04-24 21:32:00,20,5.0,2.0
3192,@realmind514,Cooking experiment gone right for once!,2026-04-24 21:49:00,23,4.0,1.0
3193,@realrunner533,Just adopted a puppy and I'm obsessed.,2026-04-24 21:56:00,12,2.0,2.0
3194,@sunnydev554,Just adopted a puppy and I'm obsessed.,2026-04-24 21:59:00,47,7.0,4.0
3195,@quietrunner149,Conference talk today was so inspiring.,2026-04-24 22:18:00,50,8.0,3.0
3196,@reallife2,This is exactly why I love this community.,2026-04-25 00:25:00,169,27.0,6.0
3197,@drsoul265,Finally finished my project after weeks of work.,2026-04-25 01:01:00,840,,
3198,@quietthinker269,Conference talk today was so inspiring.,2026-04-25 02:38:00,69,9.0,2.0
3199,@techthinker731,Traffic this morning was unreal.,2026-04-25 03:42:00,56,10.0,4.0
3200,@luckydev635,Traffic this morning was unreal.,2026-04-25 04:25:00,71,2.0,4.0
3201,@luckychef807,Conference talk today was so inspiring.,2026-04-25 06:11:00,58,5.0,1.0
3202,@msthinker282,"Big news coming soon, stay tuned!",2026-04-25 06:37:00,73,5.0,
3203,@realmind305,"Big news coming soon, stay tuned!",2026-04-25 06:37:00,105,5.0,7.0
3204,@mrgamer661,Traffic this morning was unreal.,2026-04-25 06:42:00,27,2.0,1.0
3205,@quietchef717,Just adopted a puppy and I'm obsessed.,2026-04-25 08:07:00,33,5.0,2.0
3206,@msvibes786,Just adopted a puppy and I'm obsessed.,2026-04-25 09:09:00,12,2.0,
3207,@coderfox204,"Working from the coffee shop again, love this place.",2026-04-25 10:46:00,12,,1.0
3208,@urbandreamer38,"Big news coming soon, stay tuned!",2026-04-25 11:21:00,48,6.0,2.0
3209,@mrvoice745,Finally finished my project after weeks of work.,2026-04-25 13:09:00,42,4.0,1.0
3210,@mslife244,Anyone else excited for the weekend?,2026-04-25 13:24:00,56,8.0,5.0
3211,@codersoul455,Cooking experiment gone right for once!,2026-04-25 14:40:00,29,3.0,
3212,@wilddreamer783,"Working from the coffee shop again, love this place.",2026-04-25 14:46:00,18,3.0,1.0
3213,@techwanderer832,Why is nobody talking about this documentary?,2026-04-25 15:29:00,41,7.0,2.0
3214,@theartist682,Finally finished my project after weeks of work.,2026-04-25 15:44:00,356,26.0,7.0
3215,@wildstudent902,This is exactly why I love this community.,2026-04-25 16:07:00,91,5.0,5.0
3216,@nightvoice64,Cooking experiment gone right for once!,2026-04-25 16:50:00,11,4.0,
3217,@msvibes786,Just adopted a puppy and I'm obsessed.,2026-04-25 19:26:00,51,7.0,4.0
3218,@mrartist788,Anyone else excited for the weekend?,2026-04-25 19:38:00,124,13.0,4.0
3219,@quietwanderer738,Traffic this morning was unreal.,2026-04-25 19:53:00,7,4.0,0.0
3220,@drartist539,"Feeling grateful today, small wins count.",2026-04-25 20:40:00,9,1.0,0.0
3221,@mrvoice745,Finally finished my project after weeks of work.,2026-04-25 20:47:00,41,8.0,
3222,@thechef938,This is exactly why I love this community.,2026-04-25 22:10:00,28,6.0,2.0
3223,@quietdev850,"New blog post is live, check it out!",2026-04-26 00:15:00,102,3.0,6.0
3224,@urbandev990,Anyone else excited for the weekend?,2026-04-26 02:01:00,75,8.0,6.0
3225,@dailychef65,Why is nobody talking about this documentary?,2026-04-26 02:25:00,12,0.0,2.0
3226,@codergamer594,Cooking experiment gone right for once!,2026-04-26 02:42:00,28,3.0,1.0
3227,@msfox106,Cooking experiment gone right for once!,2026-04-26 02:46:00,145,15.0,5.0
3228,@justdev621,This is exactly why I love this community.,2026-04-26 03:27:00,28,4.0,3.0
3229,@msdreamer242,"New blog post is live, check it out!",2026-04-26 03:41:00,75,2.0,7.0
3230,@luckyrunner277,Reading a great book on data science right now.,2026-04-26 06:24:00,16,5.0,
3231,@silentmind598,Just adopted a puppy and I'm obsessed.,2026-04-26 07:34:00,10,2.0,1.0
3232,@techstudent671,Cooking experiment gone right for once!,2026-04-26 08:31:00,55,,2.0
3233,@dailywriter148,"Big news coming soon, stay tuned!",2026-04-26 09:49:00,67,3.0,5.0
3234,@reallife832,Just tried the new update and it's amazing! #tech,2026-04-26 10:00:00,12,4.0,1.0
3235,@digitalartist726,This is exactly why I love this community.,2026-04-26 10:18:00,151,21.0,5.0
3236,@msgamer577,Conference talk today was so inspiring.,2026-04-26 10:33:00,168,18.0,5.0
3237,@happyvoice838,Just adopted a puppy and I'm obsessed.,2026-04-26 11:38:00,8,3.0,
3238,@quietlife552,"Big news coming soon, stay tuned!",2026-04-26 12:16:00,5,1.0,1.0
